ダウンロードした時刻：2025/07/06 01:11:23

,東京,東京,東京,東京
1892/6/24,27.9,8,21.7,8
1892/6/25,27.7,8,21.6,8
1892/6/26,29.1,8,21.7,8
1892/6/27,25.6,8,22.4,8
1892/6/28,25.2,8,21.0,8
1892/6/29,27.6,8,20.6,8
1892/6/30,28.1,8,21.1,8
1892/7/1,28.7,8,20.5,8
1892/7/2,28.5,8,20.7,8
1892/7/3,27.8,8,21.7,8
1892/7/4,29.5,8,22.0,8
1892/7/5,30.1,8,20.9,8
1892/7/6,30.0,8,24.0,8
1892/7/7,30.7,8,22.8,8
1892/7/8,30.5,8,22.2,8
1892/7/9,30.8,8,22.3,8
1892/7/10,30.6,8,20.0,8
1892/7/11,31.1,8,20.9,8
1892/7/12,32.1,8,21.4,8
1892/7/13,30.1,8,24.5,8
1892/7/14,29.6,8,23.6,8
1892/7/15,29.7,8,21.5,8
1892/7/16,25.1,8,18.6,8
1892/7/17,26.7,8,17.6,8
1892/7/18,29.5,8,20.2,8
1892/7/19,31.3,8,22.0,8
1892/7/20,30.7,8,23.5,8
1892/7/21,31.8,8,24.0,8
1892/7/22,29.2,8,24.9,8
1892/7/23,28.7,8,25.0,8
1892/7/24,27.1,8,24.1,8
1892/7/25,26.6,8,23.4,8
1892/7/26,27.0,8,23.3,8
1892/7/27,30.8,8,23.1,8
1892/7/28,31.0,8,23.7,8
1892/7/29,32.3,8,24.3,8
1892/7/30,32.1,8,23.7,8
1892/7/31,29.7,8,25.1,8
1892/8/1,27.3,8,22.3,8
1892/8/2,28.1,8,20.5,8
1892/8/3,28.3,8,20.3,8
1892/8/4,29.3,8,18.8,8
1892/8/5,29.4,8,20.4,8
1892/8/6,25.2,8,21.4,8
1892/8/7,29.1,8,20.7,8
1892/8/8,32.5,8,21.5,8
1892/8/9,28.6,8,23.6,8
1892/8/10,27.7,8,21.6,8
1892/8/11,30.6,8,23.7,8
1892/8/12,32.3,8,24.1,8
1892/8/13,33.6,8,24.0,8
1892/8/14,29.6,8,23.7,8
1892/8/15,33.4,8,23.7,8
1892/8/16,34.4,8,23.7,8
1892/8/17,33.6,8,24.7,8
1892/8/18,33.2,8,25.0,8
1892/8/19,33.2,8,23.3,8
1892/8/20,31.6,8,22.5,8
1892/8/21,32.1,8,23.5,8
1892/8/22,31.6,8,22.9,8
1892/8/23,32.1,8,23.5,8
1892/8/24,32.8,8,22.5,8
1892/8/25,31.7,8,21.4,8
1892/8/26,31.0,8,23.4,8
1892/8/27,32.0,8,21.1,8
1892/8/28,31.8,8,22.9,8
1892/8/29,33.0,8,21.5,8
1892/8/30,32.5,8,21.0,8
1892/8/31,32.5,8,23.2,8
1892/9/1,31.4,8,23.7,8
1892/9/2,31.6,8,22.5,8
1892/9/3,33.1,8,23.0,8
1892/9/4,31.1,8,23.7,8
1892/9/5,30.6,8,23.7,8
1892/9/6,30.4,8,22.4,8
1892/9/7,30.8,8,23.2,8
1892/9/8,30.6,8,22.2,8
1892/9/9,30.3,8,23.4,8
1892/9/10,31.6,8,23.4,8
1892/9/11,31.3,8,23.7,8
1892/9/12,30.8,8,24.9,8
1892/9/13,28.1,8,25.1,8
1892/9/14,31.5,8,23.7,8
1892/9/15,28.2,8,22.1,8
1892/9/16,30.6,8,24.0,8
1892/9/17,29.5,8,21.8,8
1892/9/18,31.8,8,19.6,8
1892/9/19,20.1,8,16.6,8
1892/9/20,19.3,8,13.6,8
1892/9/21,16.2,8,13.7,8
1892/9/22,15.8,8,14.1,8
1892/9/23,17.0,8,14.1,8
1892/9/24,24.3,8,14.5,8
1892/9/25,23.7,8,13.1,8
1892/9/26,23.9,8,15.6,8
1892/9/27,21.0,8,14.2,8
1892/9/28,23.9,8,18.0,8
1892/9/29,21.6,8,16.0,8
1892/9/30,25.1,8,14.1,8
1892/10/1,26.6,8,15.7,8
1892/10/2,22.8,8,14.1,8
1892/10/3,21.1,8,14.6,8
1892/10/4,20.5,8,13.7,8
1892/10/5,21.6,8,13.0,8
1892/10/6,21.7,8,12.8,8
1892/10/7,21.8,8,12.2,8
1892/10/8,21.9,8,15.5,8
1892/10/9,19.5,8,17.0,8
1892/10/10,18.5,8,16.2,8
1892/10/11,18.3,8,15.6,8
1892/10/12,18.5,8,13.9,8
1892/10/13,26.7,8,13.8,8
1892/10/14,25.6,8,17.4,8
1892/10/15,25.6,8,16.0,8
1892/10/16,20.9,8,14.2,8
1892/10/17,21.7,8,15.7,8
1892/10/18,18.8,8,13.6,8
1892/10/19,21.1,8,13.4,8
1892/10/20,15.2,8,10.9,8
1892/10/21,19.1,8,10.7,8
1892/10/22,15.3,8,12.7,8
1892/10/23,18.1,8,13.0,8
1892/10/24,17.1,8,12.8,8
1892/10/25,21.9,8,10.8,8
1892/10/26,17.1,8,8.1,8
1892/10/27,19.0,8,10.2,8
1892/10/28,18.8,8,8.9,8
1892/10/29,15.1,8,11.6,8
1892/10/30,19.8,8,11.1,8
1892/10/31,18.7,8,9.2,8
1892/11/1,20.3,8,10.7,8
1892/11/2,17.4,8,8.7,8
1892/11/3,17.4,8,6.0,8
1892/11/4,19.7,8,6.1,8
1892/11/5,14.6,8,11.7,8
1892/11/6,22.4,8,11.5,8
1892/11/7,18.7,8,8.1,8
1892/11/8,18.4,8,8.1,8
1892/11/9,19.5,8,6.5,8
1892/11/10,19.0,8,8.2,8
1892/11/11,19.1,8,8.7,8
1892/11/12,10.5,8,6.7,8
1892/11/13,14.2,8,5.2,8
1892/11/14,16.6,8,4.0,8
1892/11/15,9.7,8,7.0,8
1892/11/16,17.4,8,7.3,8
1892/11/17,18.1,8,7.0,8
1892/11/18,12.0,8,6.0,8
1892/11/19,15.7,8,4.2,8
1892/11/20,11.5,8,2.8,8
1892/11/21,12.6,8,2.9,8
1892/11/22,14.1,8,1.4,8
1892/11/23,14.1,8,6.5,8
1892/11/24,14.1,8,9.7,8
1892/11/25,11.7,8,4.1,8
1892/11/26,10.0,8,1.0,8
1892/11/27,8.6,8,-0.4,8
1892/11/28,11.0,8,-1.8,8
1892/11/29,11.1,8,-1.3,8
1892/11/30,10.3,8,-1.8,8
1892/12/1,12.0,8,-0.3,8
1892/12/2,12.3,8,-1.6,8
1892/12/3,11.6,8,-2.6,8
1892/12/4,11.6,8,-1.5,8
1892/12/5,10.1,8,0.6,8
1892/12/6,13.3,8,-1.8,8
1892/12/7,12.3,8,3.2,8
1892/12/8,5.6,8,1.2,8
1892/12/9,11.1,8,1.4,8
1892/12/10,9.2,8,-0.6,8
1892/12/11,7.4,8,-1.7,8
1892/12/12,9.2,8,-4.7,8
1892/12/13,9.0,8,-5.4,8
1892/12/14,11.1,8,-4.4,8
1892/12/15,9.2,8,-2.8,8
1892/12/16,5.0,8,-2.7,8
1892/12/17,8.2,8,-0.1,8
1892/12/18,8.1,8,0.1,8
1892/12/19,2.0,8,-3.5,8
1892/12/20,9.1,8,-5.0,8
1892/12/21,8.3,8,-2.7,8
1892/12/22,9.5,8,-4.3,8
1892/12/23,12.1,8,-3.0,8
1892/12/24,10.5,8,0.7,8
1892/12/25,9.1,8,-2.7,8
1892/12/26,8.0,8,-4.0,8
1892/12/27,13.1,8,-1.0,8
1892/12/28,5.8,8,-0.9,8
1892/12/29,5.6,8,-1.3,8
1892/12/30,10.1,8,-2.3,8
1892/12/31,9.9,8,-1.4,8
1893/1/1,15.5,8,-0.6,8
1893/1/2,7.6,8,-3.5,8
1893/1/3,8.5,8,-6.3,8
1893/1/4,3.6,8,-4.1,8
1893/1/5,8.0,8,-6.1,8
1893/1/6,11.5,8,-1.8,8
1893/1/7,14.2,8,-2.9,8
1893/1/8,15.6,8,1.0,8
1893/1/9,14.5,8,0.9,8
1893/1/10,6.9,8,1.3,8
1893/1/11,8.4,8,0.2,8
1893/1/12,5.7,8,-0.2,8
1893/1/13,3.7,8,-0.8,8
1893/1/14,10.7,8,-1.3,8
1893/1/15,8.1,8,0.4,8
1893/1/16,5.4,8,-1.3,8
1893/1/17,8.0,8,-3.6,8
1893/1/18,8.8,8,-3.7,8
1893/1/19,7.5,8,-1.6,8
1893/1/20,8.5,8,-1.2,8
1893/1/21,10.8,8,-1.8,8
1893/1/22,6.1,8,-3.2,8
1893/1/23,6.8,8,-6.9,8
1893/1/24,8.1,8,-5.0,8
1893/1/25,1.0,8,-3.6,8
1893/1/26,5.7,8,-7.1,8
1893/1/27,14.4,8,-4.2,8
1893/1/28,13.9,8,4.0,8
1893/1/29,5.0,8,-3.6,8
1893/1/30,4.8,8,-6.0,8
1893/1/31,5.6,8,-4.5,8
1893/2/1,7.4,8,-0.9,8
1893/2/2,8.6,8,-0.4,8
1893/2/3,6.8,8,0.6,8
1893/2/4,9.6,8,-0.7,8
1893/2/5,7.3,8,-2.2,8
1893/2/6,9.5,8,1.9,8
1893/2/7,9.7,8,1.7,8
1893/2/8,5.2,8,0.7,8
1893/2/9,7.5,8,-1.1,8
1893/2/10,6.5,8,-1.8,8
1893/2/11,8.7,8,-4.7,8
1893/2/12,0.9,8,-6.0,8
1893/2/13,3.8,8,-7.2,8
1893/2/14,6.4,8,-6.0,8
1893/2/15,9.1,8,-0.8,8
1893/2/16,8.0,8,-1.7,8
1893/2/17,5.3,8,-2.3,8
1893/2/18,12.3,8,0.7,8
1893/2/19,9.6,8,2.7,8
1893/2/20,8.1,8,0.9,8
1893/2/21,10.1,8,-0.8,8
1893/2/22,7.1,8,-0.6,8
1893/2/23,7.3,8,-2.8,8
1893/2/24,4.1,8,-2.4,8
1893/2/25,6.1,8,-3.1,8
1893/2/26,4.3,8,-5.3,8
1893/2/27,1.0,8,-2.6,8
1893/2/28,3.6,8,-2.6,8
1893/3/1,7.1,8,-1.8,8
1893/3/2,8.0,8,-3.1,8
1893/3/3,10.6,8,-1.6,8
1893/3/4,9.9,8,0.0,8
1893/3/5,12.7,8,0.0,8
1893/3/6,6.2,8,-2.8,8
1893/3/7,7.8,8,-2.4,8
1893/3/8,7.7,8,-2.0,8
1893/3/9,12.7,8,-3.8,8
1893/3/10,13.5,8,0.0,8
1893/3/11,8.5,8,-1.3,8
1893/3/12,14.3,8,-1.8,8
1893/3/13,15.6,8,2.9,8
1893/3/14,14.6,8,3.3,8
1893/3/15,13.5,8,2.7,8
1893/3/16,13.6,8,0.7,8
1893/3/17,10.0,8,-3.0,8
1893/3/18,8.6,8,-0.7,8
1893/3/19,12.1,8,-0.9,8
1893/3/20,10.1,8,2.9,8
1893/3/21,14.5,8,4.1,8
1893/3/22,13.8,8,6.0,8
1893/3/23,6.3,8,4.4,8
1893/3/24,11.7,8,4.8,8
1893/3/25,15.3,8,2.9,8
1893/3/26,15.1,8,3.2,8
1893/3/27,16.0,8,1.7,8
1893/3/28,15.3,8,2.3,8
1893/3/29,13.8,8,9.6,8
1893/3/30,13.5,8,3.2,8
1893/3/31,14.0,8,-0.3,8
1893/4/1,16.6,8,3.4,8
1893/4/2,13.5,8,9.3,8
1893/4/3,19.9,8,10.9,8
1893/4/4,16.5,8,9.5,8
1893/4/5,17.3,8,5.2,8
1893/4/6,10.9,8,1.6,8
1893/4/7,13.2,8,3.7,8
1893/4/8,17.3,8,1.0,8
1893/4/9,17.6,8,4.5,8
1893/4/10,13.1,8,8.8,8
1893/4/11,20.9,8,9.0,8
1893/4/12,18.2,8,9.5,8
1893/4/13,21.5,8,11.4,8
1893/4/14,21.4,8,12.7,8
1893/4/15,21.8,8,10.7,8
1893/4/16,17.3,8,12.7,8
1893/4/17,20.2,8,11.2,8
1893/4/18,19.3,8,9.2,8
1893/4/19,22.3,8,10.1,8
1893/4/20,17.9,8,10.3,8
1893/4/21,14.6,8,10.0,8
1893/4/22,22.7,8,11.8,8
1893/4/23,14.6,8,11.1,8
1893/4/24,19.3,8,10.1,8
1893/4/25,17.1,8,8.9,8
1893/4/26,19.9,8,5.4,8
1893/4/27,21.2,8,5.8,8
1893/4/28,20.9,8,9.2,8
1893/4/29,20.1,8,10.3,8
1893/4/30,18.0,8,7.5,8
1893/5/1,18.3,8,7.3,8
1893/5/2,17.9,8,11.1,8
1893/5/3,17.6,8,9.8,8
1893/5/4,21.5,8,11.8,8
1893/5/5,17.3,8,6.8,8
1893/5/6,16.3,8,3.5,8
1893/5/7,20.2,8,9.7,8
1893/5/8,21.9,8,10.4,8
1893/5/9,22.0,8,12.0,8
1893/5/10,21.2,8,13.4,8
1893/5/11,21.3,8,10.4,8
1893/5/12,22.9,8,8.0,8
1893/5/13,26.7,8,11.0,8
1893/5/14,23.3,8,12.7,8
1893/5/15,24.8,8,15.8,8
1893/5/16,23.0,8,13.2,8
1893/5/17,21.6,8,12.3,8
1893/5/18,13.7,8,9.9,8
1893/5/19,22.1,8,10.8,8
1893/5/20,20.7,8,12.7,8
1893/5/21,21.6,8,14.4,8
1893/5/22,15.7,8,11.7,8
1893/5/23,16.0,8,11.3,8
1893/5/24,18.1,8,12.6,8
1893/5/25,21.5,8,14.2,8
1893/5/26,16.1,8,12.9,8
1893/5/27,22.7,8,12.7,8
1893/5/28,23.1,8,11.9,8
1893/5/29,15.8,8,12.2,8
1893/5/30,16.1,8,12.0,8
1893/5/31,22.2,8,13.0,8
1893/6/1,22.1,8,10.3,8
1893/6/2,16.4,8,12.4,8
1893/6/3,24.1,8,12.1,8
1893/6/4,23.6,8,15.8,8
1893/6/5,19.6,8,16.5,8
1893/6/6,24.1,8,16.6,8
1893/6/7,23.2,8,14.5,8
1893/6/8,25.3,8,12.3,8
1893/6/9,23.6,8,13.6,8
1893/6/10,18.5,8,15.4,8
1893/6/11,21.1,8,14.7,8
1893/6/12,24.0,8,17.6,8
1893/6/13,27.3,8,20.0,8
1893/6/14,25.3,8,18.3,8
1893/6/15,21.1,8,16.8,8
1893/6/16,19.5,8,16.6,8
1893/6/17,24.6,8,17.4,8
1893/6/18,25.6,8,16.7,8
1893/6/19,27.2,8,16.4,8
1893/6/20,28.6,8,20.8,8
1893/6/21,24.6,8,21.1,8
1893/6/22,23.5,8,18.0,8
1893/6/23,27.6,8,16.8,8
1893/6/24,28.0,8,20.0,8
1893/6/25,30.8,8,19.9,8
1893/6/26,28.9,8,17.0,8
1893/6/27,26.4,8,18.3,8
1893/6/28,27.1,8,18.8,8
1893/6/29,26.8,8,19.0,8
1893/6/30,28.7,8,20.7,8
1893/7/1,30.1,8,20.8,8
1893/7/2,32.5,8,21.2,8
1893/7/3,31.9,8,23.5,8
1893/7/4,30.1,8,22.0,8
1893/7/5,28.4,8,21.9,8
1893/7/6,29.0,8,20.6,8
1893/7/7,26.4,8,19.7,8
1893/7/8,26.5,8,18.5,8
1893/7/9,28.3,8,19.4,8
1893/7/10,29.3,8,20.9,8
1893/7/11,32.8,8,21.5,8
1893/7/12,33.0,8,23.2,8
1893/7/13,30.8,8,22.2,8
1893/7/14,29.8,8,21.0,8
1893/7/15,30.8,8,22.9,8
1893/7/16,33.9,8,23.3,8
1893/7/17,31.4,8,22.9,8
1893/7/18,32.0,8,21.9,8
1893/7/19,31.0,8,23.8,8
1893/7/20,30.1,8,20.6,8
1893/7/21,30.3,8,20.5,8
1893/7/22,30.6,8,21.1,8
1893/7/23,31.1,8,22.0,8
1893/7/24,31.9,8,22.3,8
1893/7/25,34.4,8,22.5,8
1893/7/26,24.7,8,18.4,8
1893/7/27,25.3,8,16.0,8
1893/7/28,30.4,8,18.0,8
1893/7/29,29.9,8,16.6,8
1893/7/30,30.5,8,20.9,8
1893/7/31,30.1,8,23.3,8
1893/8/1,31.5,8,22.6,8
1893/8/2,32.6,8,21.7,8
1893/8/3,26.8,8,22.3,8
1893/8/4,30.4,8,22.4,8
1893/8/5,31.6,8,24.4,8
1893/8/6,32.6,8,23.1,8
1893/8/7,33.7,8,23.7,8
1893/8/8,32.8,8,23.5,8
1893/8/9,33.1,8,22.1,8
1893/8/10,33.4,8,23.3,8
1893/8/11,34.0,8,23.0,8
1893/8/12,32.1,8,24.5,8
1893/8/13,33.2,8,23.7,8
1893/8/14,29.6,8,22.9,8
1893/8/15,31.1,8,22.8,8
1893/8/16,28.5,8,23.3,8
1893/8/17,28.3,8,25.9,8
1893/8/18,29.6,8,21.5,8
1893/8/19,30.5,8,20.4,8
1893/8/20,24.7,8,20.1,8
1893/8/21,27.5,8,20.0,8
1893/8/22,29.8,8,24.9,8
1893/8/23,30.4,8,24.8,8
1893/8/24,30.1,8,24.4,8
1893/8/25,30.7,8,21.6,8
1893/8/26,29.0,8,21.3,8
1893/8/27,29.4,8,21.9,8
1893/8/28,28.8,8,21.2,8
1893/8/29,30.1,8,21.8,8
1893/8/30,30.4,8,22.9,8
1893/8/31,31.4,8,22.7,8
1893/9/1,29.9,8,21.0,8
1893/9/2,29.7,8,20.5,8
1893/9/3,30.1,8,22.5,8
1893/9/4,30.4,8,24.6,8
1893/9/5,28.8,8,19.7,8
1893/9/6,29.1,8,17.4,8
1893/9/7,29.0,8,20.1,8
1893/9/8,28.9,8,19.8,8
1893/9/9,30.4,8,19.7,8
1893/9/10,30.3,8,20.6,8
1893/9/11,30.5,8,20.9,8
1893/9/12,31.9,8,17.7,8
1893/9/13,25.3,8,15.7,8
1893/9/14,27.2,8,12.7,8
1893/9/15,26.6,8,17.5,8
1893/9/16,25.0,8,17.2,8
1893/9/17,19.9,8,15.9,8
1893/9/18,22.3,8,15.4,8
1893/9/19,30.4,8,17.5,8
1893/9/20,23.3,8,18.0,8
1893/9/21,22.7,8,18.0,8
1893/9/22,24.3,8,17.7,8
1893/9/23,26.1,8,18.8,8
1893/9/24,24.1,8,19.0,8
1893/9/25,30.2,8,18.7,8
1893/9/26,25.9,8,19.6,8
1893/9/27,21.1,8,18.8,8
1893/9/28,27.3,8,19.6,8
1893/9/29,24.9,8,19.5,8
1893/9/30,20.0,8,16.2,8
1893/10/1,18.1,8,15.7,8
1893/10/2,27.4,8,16.8,8
1893/10/3,20.3,8,16.9,8
1893/10/4,17.8,8,11.9,8
1893/10/5,17.3,8,11.9,8
1893/10/6,13.6,8,10.3,8
1893/10/7,20.0,8,7.7,8
1893/10/8,20.3,8,8.0,8
1893/10/9,21.5,8,11.3,8
1893/10/10,22.9,8,11.7,8
1893/10/11,23.7,8,10.8,8
1893/10/12,20.6,8,14.0,8
1893/10/13,24.2,8,16.4,8
1893/10/14,24.5,8,16.8,8
1893/10/15,23.8,8,13.7,8
1893/10/16,14.5,8,12.4,8
1893/10/17,19.3,8,13.9,8
1893/10/18,25.9,8,17.0,8
1893/10/19,25.1,8,16.5,8
1893/10/20,21.9,8,13.7,8
1893/10/21,20.1,8,11.5,8
1893/10/22,20.8,8,9.3,8
1893/10/23,16.8,8,9.4,8
1893/10/24,13.5,8,9.8,8
1893/10/25,20.1,8,8.1,8
1893/10/26,19.4,8,10.2,8
1893/10/27,21.6,8,13.2,8
1893/10/28,21.6,8,11.8,8
1893/10/29,17.2,8,12.1,8
1893/10/30,17.3,8,7.5,8
1893/10/31,17.3,8,3.9,8
1893/11/1,21.0,8,7.2,8
1893/11/2,16.9,8,11.1,8
1893/11/3,21.6,8,12.4,8
1893/11/4,19.2,8,10.2,8
1893/11/5,17.3,8,9.4,8
1893/11/6,19.0,8,6.5,8
1893/11/7,18.5,8,3.5,8
1893/11/8,13.1,8,7.1,8
1893/11/9,19.5,8,8.2,8
1893/11/10,17.1,8,4.4,8
1893/11/11,20.7,8,6.9,8
1893/11/12,17.3,8,3.2,8
1893/11/13,15.3,8,3.1,8
1893/11/14,14.4,8,1.4,8
1893/11/15,15.4,8,2.4,8
1893/11/16,11.9,8,6.5,8
1893/11/17,14.8,8,3.7,8
1893/11/18,17.1,8,4.7,8
1893/11/19,16.6,8,4.1,8
1893/11/20,15.1,8,5.6,8
1893/11/21,11.0,8,4.7,8
1893/11/22,12.3,8,5.1,8
1893/11/23,14.7,8,7.1,8
1893/11/24,14.6,8,2.7,8
1893/11/25,16.5,8,-0.3,8
1893/11/26,14.1,8,0.6,8
1893/11/27,15.8,8,0.8,8
1893/11/28,12.1,8,2.5,8
1893/11/29,13.4,8,0.7,8
1893/11/30,8.0,8,5.1,8
1893/12/1,16.8,8,2.2,8
1893/12/2,15.1,8,0.7,8
1893/12/3,13.3,8,3.2,8
1893/12/4,11.8,8,1.2,8
1893/12/5,11.1,8,-0.9,8
1893/12/6,17.0,8,-1.9,8
1893/12/7,12.7,8,4.3,8
1893/12/8,12.4,8,-0.1,8
1893/12/9,14.2,8,-1.2,8
1893/12/10,13.1,8,4.5,8
1893/12/11,14.4,8,0.3,8
1893/12/12,13.0,8,0.6,8
1893/12/13,9.6,8,0.2,8
1893/12/14,10.6,8,-2.3,8
1893/12/15,12.6,8,-2.9,8
1893/12/16,10.0,8,-0.9,8
1893/12/17,9.1,8,-4.3,8
1893/12/18,9.0,8,-2.3,8
1893/12/19,11.0,8,-1.3,8
1893/12/20,5.0,8,-2.8,8
1893/12/21,12.4,8,-0.2,8
1893/12/22,15.1,8,-2.1,8
1893/12/23,11.9,8,3.5,8
1893/12/24,17.7,8,0.6,8
1893/12/25,7.9,8,-1.5,8
1893/12/26,8.6,8,0.6,8
1893/12/27,2.6,8,-0.3,8
1893/12/28,7.4,8,-3.3,8
1893/12/29,6.9,8,-2.0,8
1893/12/30,6.9,8,-2.9,8
1893/12/31,6.0,8,-3.5,8
1894/1/1,6.5,8,-2.3,8
1894/1/2,11.1,8,-4.8,8
1894/1/3,11.3,8,0.6,8
1894/1/4,7.5,8,-0.5,8
1894/1/5,3.7,8,-0.6,8
1894/1/6,6.5,8,2.0,8
1894/1/7,11.3,8,3.8,8
1894/1/8,13.9,8,2.2,8
1894/1/9,8.4,8,0.9,8
1894/1/10,8.1,8,-0.5,8
1894/1/11,9.8,8,0.2,8
1894/1/12,12.1,8,-1.4,8
1894/1/13,8.6,8,-0.3,8
1894/1/14,11.1,8,-1.8,8
1894/1/15,9.1,8,-3.5,8
1894/1/16,11.3,8,-2.1,8
1894/1/17,10.8,8,-0.9,8
1894/1/18,9.3,8,-1.1,8
1894/1/19,10.3,8,-1.1,8
1894/1/20,8.1,8,-3.1,8
1894/1/21,7.4,8,-2.7,8
1894/1/22,7.6,8,-3.1,8
1894/1/23,8.5,8,-4.3,8
1894/1/24,11.6,8,-3.2,8
1894/1/25,4.2,8,0.1,8
1894/1/26,4.9,8,0.0,8
1894/1/27,5.9,8,-0.4,8
1894/1/28,3.0,8,-2.3,8
1894/1/29,4.8,8,-3.8,8
1894/1/30,4.5,8,-4.6,8
1894/1/31,3.2,8,-2.8,8
1894/2/1,5.5,8,-3.8,8
1894/2/2,6.3,8,-2.4,8
1894/2/3,7.1,8,-5.3,8
1894/2/4,6.7,8,-2.1,8
1894/2/5,8.4,8,-3.3,8
1894/2/6,7.9,8,-2.9,8
1894/2/7,10.1,8,0.2,8
1894/2/8,7.8,8,1.5,8
1894/2/9,7.5,8,-0.5,8
1894/2/10,7.9,8,-3.1,8
1894/2/11,6.6,8,-0.8,8
1894/2/12,5.3,8,-1.0,8
1894/2/13,4.5,8,-4.3,8
1894/2/14,7.2,8,-3.1,8
1894/2/15,9.7,8,-3.5,8
1894/2/16,4.4,8,-0.8,8
1894/2/17,11.5,8,-3.2,8
1894/2/18,12.8,8,-0.7,8
1894/2/19,11.1,8,-1.5,8
1894/2/20,17.4,8,-1.7,8
1894/2/21,8.4,8,0.7,8
1894/2/22,13.3,8,1.5,8
1894/2/23,14.3,8,0.5,8
1894/2/24,12.1,8,2.6,8
1894/2/25,11.6,8,1.5,8
1894/2/26,11.5,8,-1.0,8
1894/2/27,11.4,8,-2.0,8
1894/2/28,11.8,8,1.7,8
1894/3/1,10.8,8,0.7,8
1894/3/2,11.0,8,0.1,8
1894/3/3,8.6,8,4.2,8
1894/3/4,13.6,8,5.5,8
1894/3/5,7.8,8,3.5,8
1894/3/6,9.3,8,3.8,8
1894/3/7,6.6,8,4.7,8
1894/3/8,5.0,8,-0.2,8
1894/3/9,7.8,8,0.3,8
1894/3/10,7.8,8,4.3,8
1894/3/11,11.2,8,4.4,8
1894/3/12,11.2,8,1.8,8
1894/3/13,10.4,8,-0.9,8
1894/3/14,10.3,8,-1.8,8
1894/3/15,6.5,8,2.9,8
1894/3/16,18.8,8,5.7,8
1894/3/17,18.0,8,5.1,8
1894/3/18,13.9,8,6.7,8
1894/3/19,16.5,8,4.7,8
1894/3/20,13.5,8,2.1,8
1894/3/21,12.0,8,3.7,8
1894/3/22,14.1,8,1.7,8
1894/3/23,16.5,8,2.7,8
1894/3/24,16.4,8,6.7,8
1894/3/25,19.5,8,9.2,8
1894/3/26,19.9,8,10.7,8
1894/3/27,17.6,8,10.2,8
1894/3/28,15.6,8,8.3,8
1894/3/29,15.6,8,4.8,8
1894/3/30,16.8,8,0.7,8
1894/3/31,19.1,8,8.2,8
1894/4/1,18.3,8,3.3,8
1894/4/2,18.1,8,6.3,8
1894/4/3,21.6,8,6.4,8
1894/4/4,24.3,8,8.1,8
1894/4/5,19.7,8,8.3,8
1894/4/6,17.9,8,10.5,8
1894/4/7,13.3,8,10.3,8
1894/4/8,21.3,8,11.5,8
1894/4/9,15.0,8,9.1,8
1894/4/10,13.6,8,8.7,8
1894/4/11,19.0,8,9.4,8
1894/4/12,17.0,8,7.9,8
1894/4/13,16.6,8,10.7,8
1894/4/14,22.1,8,11.7,8
1894/4/15,20.5,8,9.9,8
1894/4/16,19.6,8,8.7,8
1894/4/17,17.5,8,7.2,8
1894/4/18,17.7,8,10.0,8
1894/4/19,21.4,8,10.1,8
1894/4/20,19.7,8,12.7,8
1894/4/21,23.5,8,10.9,8
1894/4/22,15.9,8,8.2,8
1894/4/23,14.1,8,6.7,8
1894/4/24,20.1,8,8.7,8
1894/4/25,18.6,8,12.4,8
1894/4/26,17.3,8,9.9,8
1894/4/27,13.8,8,9.0,8
1894/4/28,20.5,8,11.9,8
1894/4/29,19.3,8,14.6,8
1894/4/30,19.7,8,11.7,8
1894/5/1,14.0,8,9.9,8
1894/5/2,17.1,8,7.7,8
1894/5/3,18.8,8,5.7,8
1894/5/4,16.5,8,11.0,8
1894/5/5,21.6,8,9.4,8
1894/5/6,25.3,8,11.0,8
1894/5/7,16.1,8,10.7,8
1894/5/8,16.7,8,10.2,8
1894/5/9,17.6,8,11.2,8
1894/5/10,15.2,8,10.3,8
1894/5/11,18.1,8,10.0,8
1894/5/12,18.5,8,9.2,8
1894/5/13,23.0,8,8.7,8
1894/5/14,19.1,8,12.6,8
1894/5/15,19.1,8,13.6,8
1894/5/16,23.2,8,13.2,8
1894/5/17,21.7,8,9.9,8
1894/5/18,18.6,8,11.0,8
1894/5/19,22.9,8,10.7,8
1894/5/20,22.2,8,10.1,8
1894/5/21,24.1,8,12.5,8
1894/5/22,20.8,8,16.9,8
1894/5/23,22.8,8,13.0,8
1894/5/24,20.8,8,10.9,8
1894/5/25,23.8,8,11.7,8
1894/5/26,24.2,8,13.0,8
1894/5/27,25.2,8,12.1,8
1894/5/28,26.6,8,14.6,8
1894/5/29,26.0,8,14.3,8
1894/5/30,20.8,8,13.3,8
1894/5/31,27.0,8,11.1,8
1894/6/1,27.3,8,15.1,8
1894/6/2,27.5,8,15.5,8
1894/6/3,22.1,8,17.3,8
1894/6/4,25.2,8,16.8,8
1894/6/5,24.7,8,16.5,8
1894/6/6,25.4,8,16.6,8
1894/6/7,24.1,8,18.3,8
1894/6/8,23.1,8,16.2,8
1894/6/9,27.6,8,14.4,8
1894/6/10,28.5,8,18.5,8
1894/6/11,29.8,8,18.8,8
1894/6/12,23.0,8,17.6,8
1894/6/13,26.2,8,17.9,8
1894/6/14,27.1,8,20.3,8
1894/6/15,28.8,8,19.5,8
1894/6/16,32.6,8,22.2,8
1894/6/17,30.3,8,21.7,8
1894/6/18,29.3,8,21.7,8
1894/6/19,30.0,8,22.6,8
